0,25,1,0.93825
0,25,2,0.93675
0,25,3,0.9364166666666667
0,25,4,0.9365
0,25,5,0.9446666666666667
0,25,6,0.9445
0,25,7,0.9449166666666666
0,25,8,0.9451666666666667
0,25,9,0.9449166666666666
0,25,10,0.94475
0,25,11,0.9441666666666666
0,25,12,0.94425
0,25,13,0.9439166666666666
0,25,14,0.9435833333333333
0,25,15,0.9430000000000001
0,50,1,0.9381666666666667
0,50,2,0.9376666666666666
0,50,3,0.94575
0,50,4,0.9459166666666666
0,50,5,0.9539166666666667
0,50,6,0.9541666666666666
0,50,7,0.9460833333333334
0,50,8,0.9456666666666667
0,50,9,0.95425
0,50,10,0.9538333333333333
0,50,11,0.9531666666666667
0,50,12,0.9528333333333334
0,50,13,0.9525
0,50,14,0.9519166666666667
0,50,15,0.9515833333333333
0,100,1,0.9464166666666667
0,100,2,0.9460833333333334
0,100,3,0.94575
0,100,4,0.946
0,100,5,0.94575
0,100,6,0.946
0,100,7,0.94625
0,100,8,0.9456666666666667
0,100,9,0.9539166666666667
0,100,10,0.9453333333333334
0,100,11,0.9450833333333333
0,100,12,0.94475
0,100,13,0.9445
0,100,14,0.9439166666666666
0,100,15,0.9435833333333333
0,150,1,0.946
0,150,2,0.946
0,150,3,0.9460833333333334
0,150,4,0.94625
0,150,5,0.946
0,150,6,0.9460833333333334
0,150,7,0.946
0,150,8,0.94575
0,150,9,0.9461666666666666
0,150,10,0.9458333333333333
0,150,11,0.9453333333333334
0,150,12,0.9449166666666666
0,150,13,0.9445833333333333
0,150,14,0.9440833333333334
0,150,15,0.9439166666666666
0,200,1,0.94625
0,200,2,0.946
0,200,3,0.94625
0,200,4,0.9463333333333332
0,200,5,0.94625
0,200,6,0.9463333333333332
0,200,7,0.9461666666666666
0,200,8,0.9460833333333334
0,200,9,0.9460833333333334
0,200,10,0.9458333333333333
0,200,11,0.9455
0,200,12,0.9455
0,200,13,0.9448333333333333
0,200,14,0.9444166666666667
0,200,15,0.9441666666666666
0,250,1,0.9461666666666666
0,250,2,0.9465
0,250,3,0.9466666666666667
0,250,4,0.9465
0,250,5,0.946
0,250,6,0.9461666666666666
0,250,7,0.94625
0,250,8,0.946
0,250,9,0.9459166666666666
0,250,10,0.9456666666666667
0,250,11,0.9453333333333334
0,250,12,0.9452499999999999
0,250,13,0.9450833333333333
0,250,14,0.9448333333333333
0,250,15,0.9439166666666666
0,300,1,0.9459166666666666
0,300,2,0.9465
0,300,3,0.9465833333333333
0,300,4,0.9464166666666667
0,300,5,0.9458333333333333
0,300,6,0.9461666666666666
0,300,7,0.9459166666666666
0,300,8,0.9456666666666667
0,300,9,0.9456666666666667
0,300,10,0.9454166666666666
0,300,11,0.9451666666666667
0,300,12,0.9451666666666667
0,300,13,0.94475
0,300,14,0.9446666666666667
0,300,15,0.944
0,500,1,0.9455
0,500,2,0.9465833333333333
0,500,3,0.9463333333333332
0,500,4,0.9459166666666666
0,500,5,0.94575
0,500,6,0.94575
0,500,7,0.9459166666666666
0,500,8,0.9455833333333333
0,500,9,0.94575
0,500,10,0.9455
0,500,11,0.9455833333333333
0,500,12,0.9450000000000001
0,500,13,0.94475
0,500,14,0.9445
0,500,15,0.9441666666666666
0,800,1,0.9459166666666666
0,800,2,0.94625
0,800,3,0.9460833333333334
0,800,4,0.9460833333333334
0,800,5,0.9461666666666666
0,800,6,0.9461666666666666
0,800,7,0.94575
0,800,8,0.9455833333333333
0,800,9,0.9455833333333333
0,800,10,0.9455833333333333
0,800,11,0.9455833333333333
0,800,12,0.9452499999999999
0,800,13,0.9448333333333333
0,800,14,0.9443333333333332
0,800,15,0.944
1,25,1,0.9536666666666667
1,25,2,0.9606666666666667
1,25,3,0.9766666666666666
1,25,4,0.9755833333333332
1,25,5,0.9748333333333333
1,25,6,0.9743333333333333
1,25,7,0.9735
1,25,8,0.9739166666666667
1,25,9,0.9735
1,25,10,0.97475
1,25,11,0.9745833333333334
1,25,12,0.974
1,25,13,0.9739166666666667
1,25,14,0.9739166666666667
1,25,15,0.9728333333333333
1,50,1,0.9695
1,50,2,0.9679166666666666
1,50,3,0.9761666666666666
1,50,4,0.976
1,50,5,0.97475
1,50,6,0.9750833333333333
1,50,7,0.9750833333333333
1,50,8,0.9754166666666666
1,50,9,0.9756666666666667
1,50,10,0.9756666666666667
1,50,11,0.9755833333333332
1,50,12,0.9751666666666666
1,50,13,0.97525
1,50,14,0.97475
1,50,15,0.9743333333333333
1,100,1,0.9600833333333333
1,100,2,0.9669166666666666
1,100,3,0.9755833333333332
1,100,4,0.9756666666666667
1,100,5,0.9754166666666666
1,100,6,0.9757499999999999
1,100,7,0.9753333333333334
1,100,8,0.9753333333333334
1,100,9,0.9758333333333333
1,100,10,0.9761666666666666
1,100,11,0.9760833333333333
1,100,12,0.9759166666666667
1,100,13,0.9759166666666667
1,100,14,0.9754166666666666
1,100,15,0.97525
1,150,1,0.9675833333333334
1,150,2,0.96625
1,150,3,0.9759166666666667
1,150,4,0.9761666666666666
1,150,5,0.9758333333333333
1,150,6,0.9763333333333333
1,150,7,0.9753333333333334
1,150,8,0.97525
1,150,9,0.9755833333333332
1,150,10,0.9760833333333333
1,150,11,0.9757499999999999
1,150,12,0.976
1,150,13,0.9674166666666666
1,150,14,0.9671666666666667
1,150,15,0.9670833333333333
1,200,1,0.9671666666666667
1,200,2,0.9659166666666666
1,200,3,0.9756666666666667
1,200,4,0.9756666666666667
1,200,5,0.9758333333333333
1,200,6,0.9756666666666667
1,200,7,0.9753333333333334
1,200,8,0.9753333333333334
1,200,9,0.97525
1,200,10,0.9755
1,200,11,0.9759166666666667
1,200,12,0.9756666666666667
1,200,13,0.9755833333333332
1,200,14,0.9755
1,200,15,0.9755
1,250,1,0.96625
1,250,2,0.9738333333333333
1,250,3,0.9757499999999999
1,250,4,0.9760833333333333
1,250,5,0.9758333333333333
1,250,6,0.976
1,250,7,0.9758333333333333
1,250,8,0.9760833333333333
1,250,9,0.9761666666666666
1,250,10,0.9760833333333333
1,250,11,0.9761666666666666
1,250,12,0.9759166666666667
1,250,13,0.9760833333333333
1,250,14,0.9757499999999999
1,250,15,0.9755
1,300,1,0.9739166666666667
1,300,2,0.9738333333333333
1,300,3,0.9758333333333333
1,300,4,0.9759166666666667
1,300,5,0.9759166666666667
1,300,6,0.976
1,300,7,0.97625
1,300,8,0.9759166666666667
1,300,9,0.9757499999999999
1,300,10,0.9763333333333333
1,300,11,0.9760833333333333
1,300,12,0.9760833333333333
1,300,13,0.9760833333333333
1,300,14,0.9759166666666667
1,300,15,0.9757499999999999
1,500,1,0.9723333333333333
1,500,2,0.9733333333333334
1,500,3,0.9751666666666666
1,500,4,0.9754166666666666
1,500,5,0.9756666666666667
1,500,6,0.9763333333333333
1,500,7,0.9761666666666666
1,500,8,0.9759166666666667
1,500,9,0.9760833333333333
1,500,10,0.97625
1,500,11,0.9761666666666666
1,500,12,0.97625
1,500,13,0.9761666666666666
1,500,14,0.96775
1,500,15,0.9678333333333333
1,800,1,0.974
1,800,2,0.9743333333333333
1,800,3,0.9753333333333334
1,800,4,0.9759166666666667
1,800,5,0.9761666666666666
1,800,6,0.9761666666666666
1,800,7,0.9763333333333333
1,800,8,0.97625
1,800,9,0.9764999999999999
1,800,10,0.9764999999999999
1,800,11,0.96825
1,800,12,0.96
1,800,13,0.95975
1,800,14,0.9596666666666667
1,800,15,0.9596666666666667
2,25,1,0.9818333333333333
2,25,2,0.9800833333333333
2,25,3,0.9875
2,25,4,0.9864999999999999
2,25,5,0.9855
2,25,6,0.9846666666666667
2,25,7,0.9844166666666667
2,25,8,0.98375
2,25,9,0.9833333333333334
2,25,10,0.9823333333333333
2,25,11,0.982
2,25,12,0.9809166666666667
2,25,13,0.9804999999999999
2,25,14,0.9805833333333334
2,25,15,0.9809166666666667
2,50,1,0.97275
2,50,2,0.9798333333333333
2,50,3,0.9879166666666667
2,50,4,0.9863333333333333
2,50,5,0.98525
2,50,6,0.98475
2,50,7,0.9841666666666666
2,50,8,0.9839166666666667
2,50,9,0.9833333333333334
2,50,10,0.98325
2,50,11,0.9830833333333333
2,50,12,0.9821666666666666
2,50,13,0.9814166666666666
2,50,14,0.9809166666666667
2,50,15,0.9811666666666667
2,100,1,0.9881666666666666
2,100,2,0.98725
2,100,3,0.9871666666666667
2,100,4,0.986
2,100,5,0.9854166666666666
2,100,6,0.9846666666666667
2,100,7,0.9836666666666667
2,100,8,0.9834166666666666
2,100,9,0.9828333333333333
2,100,10,0.9824166666666667
2,100,11,0.98275
2,100,12,0.9818333333333333
2,100,13,0.9813333333333334
2,100,14,0.9814166666666666
2,100,15,0.9813333333333334
2,150,1,0.9876666666666667
2,150,2,0.9874166666666666
2,150,3,0.9869166666666667
2,150,4,0.9861666666666666
2,150,5,0.9856666666666667
2,150,6,0.985
2,150,7,0.9844999999999999
2,150,8,0.9836666666666667
