APSFailure,0,1,1,2217915231,70.9729,0.9880,0.8255,0.8327,0.8291,0.8255
APSFailure,4,1,1,122295871,70.9736,0.9859,0.7922,0.8031,0.7975,0.7922
APSFailure,8,1,1,2943242223,71.1422,0.9859,0.8008,0.8030,0.8019,0.8008
APSFailure,0,1,2,2217915231,70.0662,0.9879,0.7251,0.8874,0.7840,0.7251
APSFailure,8,1,2,2943242223,70.2518,0.9879,0.7236,0.8924,0.7840,0.7236
APSFailure,4,1,2,122295871,71.5500,0.9875,0.7106,0.8866,0.7717,0.7106
APSFailure,0,1,3,2217915231,71.0330,0.9876,0.7608,0.8521,0.7994,0.7608
APSFailure,12,1,1,1318409860,71.7637,0.9888,0.8223,0.8500,0.8356,0.8223
APSFailure,8,1,3,2943242223,70.2832,0.9887,0.7773,0.8734,0.8180,0.7773
APSFailure,4,1,3,122295871,71.7940,0.9874,0.7571,0.8471,0.7951,0.7571
APSFailure,16,1,1,3099007292,72.5224,0.9859,0.8008,0.8030,0.8019,0.8008
APSFailure,12,1,2,1318409860,69.4665,0.9887,0.7435,0.8990,0.8017,0.7435
APSFailure,0,1,5,2217915231,75.3501,0.9879,0.7502,0.8664,0.7969,0.7502
APSFailure,8,1,5,2943242223,74.5623,0.9878,0.7519,0.8639,0.7973,0.7519
APSFailure,4,1,5,122295871,74.5192,0.9889,0.7543,0.8978,0.8097,0.7543
APSFailure,16,1,2,3099007292,70.9587,0.9871,0.7196,0.8668,0.7740,0.7196
APSFailure,12,1,3,1318409860,70.7532,0.9888,0.7865,0.8688,0.8223,0.7865
APSFailure,0,1,7,2217915231,75.2251,0.9879,0.7395,0.8746,0.7916,0.7395
APSFailure,8,1,7,2943242223,75.4262,0.9876,0.7448,0.8649,0.7925,0.7448
APSFailure,4,1,7,122295871,75.3769,0.9883,0.7468,0.8818,0.7993,0.7468
APSFailure,16,1,3,3099007292,72.1914,0.9870,0.7480,0.8439,0.7878,0.7480
APSFailure,12,1,5,1318409860,75.2532,0.9899,0.7870,0.8992,0.8336,0.7870
APSFailure,0,1,10,2217915231,75.1564,0.9868,0.7031,0.8680,0.7608,0.7031
APSFailure,8,1,10,2943242223,73.8898,0.9871,0.7054,0.8798,0.7656,0.7054
APSFailure,4,1,10,122295871,74.8523,0.9875,0.7106,0.8866,0.7717,0.7106
APSFailure,16,1,5,3099007292,75.4569,0.9870,0.7302,0.8546,0.7786,0.7302
APSFailure,12,1,7,1318409860,76.8212,0.9882,0.7539,0.8719,0.8013,0.7539
APSFailure,8,1,15,2943242223,74.7819,0.9883,0.7309,0.9001,0.7920,0.7309
APSFailure,0,1,15,2217915231,75.5776,0.9864,0.6993,0.8564,0.7548,0.6993
APSFailure,4,1,15,122295871,75.8053,0.9879,0.7180,0.8949,0.7799,0.7180
APSFailure,16,1,7,3099007292,76.0279,0.9864,0.7122,0.8502,0.7635,0.7122
APSFailure,12,1,10,1318409860,76.1535,0.9875,0.7214,0.8762,0.7779,0.7214
APSFailure,8,1,20,2943242223,74.3433,0.9872,0.6983,0.8930,0.7625,0.6983
APSFailure,0,1,20,2217915231,75.0008,0.9864,0.6850,0.8693,0.7453,0.6850
APSFailure,4,1,20,122295871,76.4163,0.9868,0.6852,0.8866,0.7491,0.6852
APSFailure,16,1,10,3099007292,75.2148,0.9867,0.6945,0.8747,0.7550,0.6945
APSFailure,12,1,15,1318409860,75.0560,0.9883,0.7397,0.8881,0.7957,0.7397
APSFailure,8,2,1,2943242223,75.0275,0.9855,0.8184,0.7934,0.8053,0.8184
APSFailure,0,2,1,2217915231,75.2595,0.9882,0.8399,0.8305,0.8351,0.8399
APSFailure,4,2,1,122295871,74.9689,0.9861,0.8209,0.7995,0.8098,0.8209
APSFailure,16,1,15,3099007292,75.7472,0.9863,0.6908,0.8624,0.7489,0.6908
APSFailure,12,1,20,1318409860,75.4940,0.9875,0.7142,0.8830,0.7738,0.7142
APSFailure,0,2,2,2217915231,76.0560,0.9880,0.7539,0.8679,0.8000,0.7539
APSFailure,8,2,2,2943242223,77.7492,0.9883,0.7487,0.8830,0.8010,0.7487
