ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,1,2217915231,0.9382,0.9806,0.8048,0.8216,0.8124,0.8915
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,2,2217915231,0.9423,0.9801,0.8084,0.8175,0.8121,0.8944
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,3,2217915231,0.9440,0.9784,0.8083,0.8135,0.8108,0.8932
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,5,2217915231,0.9504,0.9757,0.8046,0.8004,0.8011,0.8913
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,7,2217915231,0.9547,0.9744,0.8095,0.7951,0.7999,0.8943
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,10,2217915231,0.9619,0.9726,0.8151,0.7902,0.7978,0.8977
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,15,2217915231,0.9903,0.9656,0.7896,0.7576,0.7635,0.8827
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,20,2217915231,0.9817,0.9620,0.7856,0.7507,0.7546,0.8801
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,2,1,2217915231,0.9473,0.9779,0.7946,0.7993,0.7969,0.8855
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,2,2,2217915231,0.9393,0.9775,0.7982,0.7952,0.7967,0.8884
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,2,3,2217915231,0.9453,0.9757,0.7902,0.7821,0.7858,0.8837
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,2,5,2217915231,0.9475,0.9753,0.7992,0.7836,0.7906,0.8897
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,2,7,2217915231,0.9548,0.9735,0.7949,0.7749,0.7837,0.8871
