p53Mutants,0,1,1,2217915231,31.1571,0.9968,0.7994,0.8452,0.8206,0.7994
p53Mutants,7,1,1,5713995,26.7036,0.9965,0.7992,0.8205,0.8095,0.7992
p53Mutants,14,1,1,3838038952,30.2761,0.9955,0.7655,0.7655,0.7655,0.7655
p53Mutants,7,1,2,5713995,22.4034,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,0,1,2,2217915231,30.5139,0.9962,0.8654,0.7888,0.8226,0.8654
p53Mutants,7,1,3,5713995,22.7785,0.9968,0.7330,0.8876,0.7909,0.7330
p53Mutants,14,1,2,3838038952,34.0298,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,0,1,3,2217915231,30.8431,0.9968,0.7662,0.8625,0.8069,0.7662
p53Mutants,7,1,5,5713995,26.8481,0.9968,0.6998,0.9271,0.7719,0.6998
p53Mutants,14,1,3,3838038952,29.4184,0.9949,0.6325,0.7205,0.6654,0.6325
p53Mutants,0,1,5,2217915231,26.4316,0.9962,0.6332,0.8982,0.6990,0.6332
p53Mutants,7,1,7,5713995,22.7476,0.9968,0.6667,0.9984,0.7492,0.6667
p53Mutants,14,1,5,3838038952,30.1344,0.9959,0.6330,0.8316,0.6894,0.6330
p53Mutants,0,1,7,2217915231,26.4464,0.9965,0.6665,0.9151,0.7372,0.6665
p53Mutants,7,1,10,5713995,23.0179,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,1,7,3838038952,26.0159,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,0,1,10,2217915231,26.3421,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,7,1,15,5713995,23.0500,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,1,10,3838038952,30.9136,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,1,20,5713995,23.2015,0.9959,0.5998,0.8731,0.6569,0.5998
p53Mutants,0,1,15,2217915231,30.4961,0.9952,0.5663,0.7479,0.6041,0.5663
p53Mutants,14,1,15,3838038952,28.6881,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,7,2,1,5713995,31.5643,0.9965,0.7992,0.8205,0.8095,0.7992
p53Mutants,0,1,20,2217915231,26.5592,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,14,1,20,3838038952,25.8867,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,7,2,2,5713995,31.0978,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,0,2,1,2217915231,33.3276,0.9968,0.7994,0.8452,0.8206,0.7994
p53Mutants,14,2,1,3838038952,28.8969,0.9955,0.7655,0.7655,0.7655,0.7655
p53Mutants,7,2,3,5713995,30.0117,0.9968,0.7330,0.8876,0.7909,0.7330
p53Mutants,0,2,2,2217915231,28.0423,0.9965,0.8655,0.8049,0.8325,0.8655
p53Mutants,14,2,2,3838038952,28.8211,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,7,2,5,5713995,28.6612,0.9968,0.6998,0.9271,0.7719,0.6998
p53Mutants,0,2,3,2217915231,31.8185,0.9968,0.7662,0.8625,0.8069,0.7662
p53Mutants,14,2,3,3838038952,37.8297,0.9949,0.6325,0.7205,0.6654,0.6325
p53Mutants,7,2,7,5713995,28.9280,0.9968,0.6667,0.9984,0.7492,0.6667
p53Mutants,0,2,5,2217915231,28.7534,0.9962,0.6332,0.8982,0.6990,0.6332
p53Mutants,7,2,10,5713995,30.3689,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,0,2,7,2217915231,31.0378,0.9965,0.6665,0.9151,0.7372,0.6665
p53Mutants,14,2,5,3838038952,38.9069,0.9959,0.6330,0.8316,0.6894,0.6330
p53Mutants,7,2,15,5713995,28.3186,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,0,2,10,2217915231,28.7137,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,2,7,3838038952,38.1610,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,2,20,5713995,31.1657,0.9959,0.5998,0.8731,0.6569,0.5998
p53Mutants,0,2,15,2217915231,28.2376,0.9952,0.5663,0.7479,0.6041,0.5663
p53Mutants,14,2,10,3838038952,39.2328,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,3,1,5713995,28.3353,0.9965,0.7992,0.8205,0.8095,0.7992
p53Mutants,0,2,20,2217915231,28.3172,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,14,2,15,3838038952,29.7218,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,0,3,1,2217915231,28.0298,0.9968,0.7994,0.8452,0.8206,0.7994
p53Mutants,7,3,2,5713995,33.7009,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,0,3,2,2217915231,27.8689,0.9965,0.8655,0.8049,0.8325,0.8655
p53Mutants,7,3,3,5713995,27.9783,0.9968,0.7330,0.8876,0.7909,0.7330
p53Mutants,14,2,20,3838038952,40.5645,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,0,3,3,2217915231,27.9791,0.9968,0.7662,0.8625,0.8069,0.7662
p53Mutants,7,3,5,5713995,32.3879,0.9968,0.6998,0.9271,0.7719,0.6998
p53Mutants,14,3,1,3838038952,33.6358,0.9955,0.7655,0.7655,0.7655,0.7655
p53Mutants,0,3,5,2217915231,29.7125,0.9962,0.6332,0.8982,0.6990,0.6332
p53Mutants,7,3,7,5713995,28.9420,0.9968,0.6667,0.9984,0.7492,0.6667
p53Mutants,14,3,2,3838038952,31.1206,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,0,3,7,2217915231,30.6323,0.9965,0.6665,0.9151,0.7372,0.6665
p53Mutants,7,3,10,5713995,28.4186,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,3,3,3838038952,29.4233,0.9949,0.6325,0.7205,0.6654,0.6325
p53Mutants,0,3,10,2217915231,30.4989,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,7,3,15,5713995,33.0512,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,3,5,3838038952,34.5421,0.9959,0.6330,0.8316,0.6894,0.6330
p53Mutants,0,3,15,2217915231,28.9369,0.9952,0.5663,0.7479,0.6041,0.5663
p53Mutants,7,3,20,5713995,32.2365,0.9959,0.5998,0.8731,0.6569,0.5998
p53Mutants,14,3,7,3838038952,30.2883,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,0,3,20,2217915231,28.4868,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,5,1,5713995,28.1191,0.9965,0.7992,0.8205,0.8095,0.7992
p53Mutants,14,3,10,3838038952,34.3466,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,0,5,1,2217915231,33.4001,0.9968,0.7994,0.8452,0.8206,0.7994
p53Mutants,7,5,2,5713995,31.9278,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,14,3,15,3838038952,34.2311,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,0,5,2,2217915231,27.9519,0.9965,0.8655,0.8049,0.8325,0.8655
p53Mutants,7,5,3,5713995,28.2374,0.9968,0.7330,0.8876,0.7909,0.7330
p53Mutants,0,5,3,2217915231,27.9463,0.9968,0.7662,0.8625,0.8069,0.7662
p53Mutants,14,3,20,3838038952,35.5561,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,7,5,5,5713995,31.0855,0.9968,0.6998,0.9271,0.7719,0.6998
p53Mutants,0,5,5,2217915231,32.5673,0.9962,0.6332,0.8982,0.6990,0.6332
p53Mutants,14,5,1,3838038952,33.2681,0.9955,0.7655,0.7655,0.7655,0.7655
p53Mutants,7,5,7,5713995,33.4549,0.9968,0.6667,0.9984,0.7492,0.6667
p53Mutants,0,5,7,2217915231,28.5984,0.9965,0.6665,0.9151,0.7372,0.6665
p53Mutants,14,5,2,3838038952,33.5814,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,7,5,10,5713995,28.6606,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,0,5,10,2217915231,28.4967,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,5,3,3838038952,28.7921,0.9949,0.6325,0.7205,0.6654,0.6325
p53Mutants,7,5,15,5713995,28.9392,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,0,5,15,2217915231,31.9230,0.9952,0.5663,0.7479,0.6041,0.5663
p53Mutants,14,5,5,3838038952,29.5156,0.9959,0.6330,0.8316,0.6894,0.6330
p53Mutants,7,5,20,5713995,28.6785,0.9959,0.5998,0.8731,0.6569,0.5998
p53Mutants,0,5,20,2217915231,28.4785,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,7,1,5713995,28.0957,0.9965,0.7992,0.8205,0.8095,0.7992
p53Mutants,14,5,7,3838038952,29.2715,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,0,7,1,2217915231,30.7568,0.9968,0.7994,0.8452,0.8206,0.7994
p53Mutants,14,5,10,3838038952,29.1655,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,7,2,5713995,30.9288,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,0,7,2,2217915231,28.3885,0.9965,0.8655,0.8049,0.8325,0.8655
p53Mutants,14,5,15,3838038952,29.6112,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,7,7,3,5713995,32.9692,0.9968,0.7330,0.8876,0.7909,0.7330
p53Mutants,0,7,3,2217915231,31.8974,0.9968,0.7662,0.8625,0.8069,0.7662
p53Mutants,14,5,20,3838038952,28.9707,0.9952,0.5332,0.7478,0.5576,0.5332
p53Mutants,7,7,5,5713995,30.4540,0.9968,0.6998,0.9271,0.7719,0.6998
p53Mutants,0,7,5,2217915231,28.7107,0.9962,0.6332,0.8982,0.6990,0.6332
p53Mutants,14,7,1,3838038952,28.2942,0.9955,0.7655,0.7655,0.7655,0.7655
p53Mutants,7,7,7,5713995,30.4683,0.9968,0.6667,0.9984,0.7492,0.6667
p53Mutants,0,7,7,2217915231,30.7591,0.9965,0.6665,0.9151,0.7372,0.6665
p53Mutants,14,7,2,3838038952,38.0297,0.9959,0.8321,0.7770,0.8020,0.8321
p53Mutants,7,7,10,5713995,30.4707,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,0,7,10,2217915231,28.7844,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,7,7,15,5713995,30.5820,0.9962,0.6663,0.8555,0.7263,0.6663
p53Mutants,14,7,3,3838038952,37.2669,0.9949,0.6325,0.7205,0.6654,0.6325
p53Mutants,0,7,15,2217915231,28.4330,0.9952,0.5663,0.7479,0.6041,0.5663
p53Mutants,7,7,20,5713995,33.5889,0.9959,0.5998,0.8731,0.6569,0.5998
p53Mutants,0,7,20,2217915231,28.8825,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,14,7,5,3838038952,37.7310,0.9959,0.6330,0.8316,0.6894,0.6330
p53Mutants,7,10,1,5713995,28.4087,0.9965,0.7992,0.8205,0.8095,0.7992
p53Mutants,0,10,1,2217915231,27.8705,0.9968,0.7994,0.8452,0.8206,0.7994
p53Mutants,14,7,7,3838038952,35.8306,0.9949,0.5330,0.6644,0.5543,0.5330
p53Mutants,7,10,2,5713995,30.7484,0.9959,0.8321,0.7770,0.8020,0.8321
