ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,1,2217915231,0.2422,0.9815,0.7962,0.8269,0.8081,0.8868
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,2,2217915231,0.2498,0.9815,0.8000,0.8246,0.8086,0.8899
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,3,2217915231,0.2532,0.9815,0.8000,0.8246,0.8086,0.8899
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,5,2217915231,0.2597,0.9815,0.8019,0.8235,0.8089,0.8914
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,7,2217915231,0.2644,0.9815,0.8019,0.8235,0.8089,0.8914
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,10,2217915231,0.2726,0.9810,0.8056,0.8199,0.8085,0.8944
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,15,2217915231,0.2831,0.9792,0.8051,0.8142,0.8050,0.8939
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,0,1,20,2217915231,0.2922,0.9748,0.8020,0.7967,0.7946,0.8916
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,5,1,1,4228170327,0.2434,0.9788,0.7935,0.8152,0.8022,0.8821
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,1,2373142027,0.2396,0.9850,0.8357,0.8861,0.8476,0.9090
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,2,2373142027,0.2506,0.9850,0.8376,0.8848,0.8479,0.9105
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,3,2373142027,0.2528,0.9850,0.8376,0.8848,0.8479,0.9105
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,5,2373142027,0.2622,0.9850,0.8376,0.8848,0.8479,0.9105
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,7,2373142027,0.2659,0.9845,0.8375,0.8831,0.8469,0.9104
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,10,2373142027,0.2739,0.9841,0.8393,0.8803,0.8462,0.9118
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,15,2373142027,0.2831,0.9837,0.8411,0.8776,0.8455,0.9132
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,1,1,20,2373142027,0.2969,0.9815,0.8404,0.8604,0.8385,0.9131
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,1,2450998609,0.2357,0.9850,0.8185,0.8507,0.8297,0.9010
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,2,2450998609,0.2423,0.9850,0.8223,0.8482,0.8301,0.9041
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,3,2450998609,0.2455,0.9850,0.8223,0.8482,0.8301,0.9041
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,5,2450998609,0.2547,0.9845,0.8222,0.8466,0.8292,0.9039
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,7,2450998609,0.2577,0.9845,0.8222,0.8466,0.8292,0.9039
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,10,2450998609,0.2656,0.9828,0.8217,0.8406,0.8255,0.9035
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,15,2450998609,0.2770,0.9815,0.8213,0.8362,0.8229,0.9031
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,2,1,20,2450998609,0.2835,0.9806,0.8211,0.8334,0.8211,0.9029
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,1,4091748166,0.2265,0.9845,0.8763,0.8962,0.8859,0.9277
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,2,4091748166,0.2353,0.9845,0.8782,0.8946,0.8862,0.9292
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,3,4091748166,0.2358,0.9845,0.8782,0.8946,0.8862,0.9292
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,5,4091748166,0.2467,0.9845,0.8839,0.8901,0.8870,0.9337
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,7,4091748166,0.2466,0.9850,0.8859,0.8904,0.8882,0.9354
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,10,4091748166,0.2583,0.9841,0.8876,0.8857,0.8865,0.9366
ActivityRecognitionWithHealthyOlderPeopleUsingABatterylessWearableSensor-RoomSet2,3,1,15,4091748166,0.2676,0.9823,0.8852,0.8803,0.8826,0.9346
